game_id,home_team,away_team,home_points,away_points,home_coach,away_coach,home_record,away_record,week,weekday,season,date,start_time,stadium,attendance,time_of_game,Won Toss,Roof,Surface,Duration,Weather,Vegas Line,Over/Under,Won OT Toss,Referee,Umpire,Head Linesman,Line Judge,Back Judge,Side Judge,Field Judge,Down Judge,Offensive Pass Interference,False Start,Defensive Offside,Low Block,Unnecessary Roughness,Delay of Game,Offensive Holding,Illegal Touch Pass,Defensive Pass Interference,Chop Block,Face Mask (15 Yards),Unsportsmanlike Conduct,Encroachment,Illegal Contact,Illegal Formation,Roughing the Passer,Ineligible Downfield Kick,Illegal Substitution,Personal Foul,Defensive 12 On-field,Defensive Holding,Illegal Block Above the Waist,Defensive Delay of Game,Offensive 12 On-field,Intentional Grounding,Offside on Free Kick,Illegal Shift,Horse Collar Tackle,Ineligible Downfield Pass,Neutral Zone Infraction,Illegal Touch Kick,Illegal Motion,Illegal Receiver Pass,Illegal Use of Hands,Running Into the Kicker,Illegal Blindside Block,Tripping,Illegal Forward Pass,Player Out of Bounds on Punt,Interference with Opportunity to Catch,Disqualification,Roughing the Kicker,Offensive Offside,Illegal Crackback,Illegal Kick,Taunting,Kickoff Out of Bounds,Clipping,Fair Catch Interference,Invalid Fair Catch Signal,Short Free Kick,Illegal Wedge,Illegal Forward Handoff,Face Mask (5 Yards),Leverage,Illegal Bat,Leaping,Illegal Procedure,Illegal Onside Kick,Illegally Kicking Ball,Illegal Cut,Illegal Peelback,Delay of Kickoff,Lowering the Head to Initiate Contact,Kick Catch Interference,Offensive Too Many Men on Field,Defensive Too Many Men on Field,Player Out of Bounds on Kick,Illegal Double-Team Block,Face Mask,Illegal Kick/Kicking Loose Ball,Lowering the Head to Make Forcible Contact
2022_13_WAS_NYG,NYG,WAS,20,20,Brian Daboll,Ron Rivera,7-4-1,7-5-1,13,Sunday,2022,2022-12-04,13:00:00,MetLife Stadium,"76,128",3:22,Commanders (deferred),outdoors,fieldturf,3:22,"40 degrees, relative humidity 63%, wind 9 mph",Washington Commanders -2.0,40.5 (under),Giants,Brad Allen,Duane Heydt,,Daniel Gallagher,Greg Yette,Boris Cheek,Rick Patterson,Sarah Thomas,0,1,1,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022_13_TEN_PHI,PHI,TEN,35,10,Nick Sirianni,Mike Vrabel,11-1,7-5,13,Sunday,2022,2022-12-04,13:00:00,Lincoln Financial Field,"69,879",3:09,Titans (deferred),outdoors,grass,3:09,"60 degrees, relative humidity 62%, wind 7 mph",Philadelphia Eagles -4.0,44.0 (over),,Adrian Hill,Roy Ellison,,Kevin Codey,Keith Ferguson,Jim Quirk,Mearl Robinson,David Oliver,0,8,2,0,2,0,7,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022_13_SEA_LAR,LAR,SEA,23,27,Sean McVay,Pete Carroll,3-9,7-5,13,Sunday,2022,2022-12-04,16:05:00,SoFi Stadium,"71,802",3:03,Seahawks (deferred),dome,matrixturf,3:03,,Seattle Seahawks -7.0,41.0 (over),,Shawn Smith,Bryan Neale,,Michael Dolce,Dino Paganelli,Clay Reynard,Dyrol Prioleau,Mark Hittner,0,4,1,0,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022_13_MIA_SF,SF,MIA,33,17,Kyle Shanahan,Mike McDaniel,8-4,8-4,13,Sunday,2022,2022-12-04,16:05:00,Levi's Stadium,"71,732",3:14,49ers (deferred),outdoors,grass,3:14,"38 degrees, relative humidity 73%, wind 6 mph",San Francisco 49ers -4.5,45.5 (over),,Tra Blake,Tony Michalek,,Mark Stewart,Todd Prukop,Don Willard,Tom Hill,Patrick Turner,0,2,0,0,0,0,3,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022_13_KC_CIN,CIN,KC,27,24,Zac Taylor,Andy Reid,8-4,9-3,13,Sunday,2022,2022-12-04,16:25:00,Paycor Stadium,"66,243",2:56,Bengals,outdoors,fieldturf,2:56,"57 degrees, relative humidity 77%, wind 2 mph",Kansas City Chiefs -2.5,53.0 (under),,John Hussey,Alan Eck,,Carl Johnson,Brad Freeman,Allen Baynes,Jabir Walker,Robin DeLorenzo,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022_13_LAC_LV,LV,LAC,27,20,Josh McDaniels,Brandon Staley,5-7,6-6,13,Sunday,2022,2022-12-04,16:25:00,Allegiant Stadium,"62,123",3:07,Chargers (deferred),dome,grass,3:07,,Las Vegas Raiders -2.5,49.5 (under),,Craig Wrolstad,Steve Woods,,Tripp Sutter,Grantis Bell,Jeff Lamberth,Jeff Shears,Jim Mello,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022_13_IND_DAL,DAL,IND,54,19,Mike McCarthy,Jeff Saturday,9-3,4-8-1,13,Sunday,2022,2022-12-04,20:20:00,AT&T Stadium,"93,086",3:07,Colts (deferred),retractable roof (closed),matrixturf,3:07,,Dallas Cowboys -10.5,44.5 (over),,Carl Cheffers,Brandon Cruse,,Jeff Seeman,Matt Edwards,Eugene Hall,Nathan Jones,Mike Carr,0,2,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022_13_NO_TB,TB,NO,17,16,Todd Bowles,Dennis Allen,6-6,4-9,13,Monday,2022,2022-12-05,20:15:00,Raymond James Stadium,"68,709",2:57,Saints (deferred),outdoors,grass,2:57,"69 degrees, relative humidity 78%, wind 2 mph",Tampa Bay Buccaneers -3.0,41.0 (under),,Clay Martin,Fred Bryan,,Maia Chaka,Greg Wilson,Dave Hawkshaw,James Coleman,Jerod Phillips,0,0,0,0,0,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022_14_LV_LAR,LAR,LV,17,16,Sean McVay,Josh McDaniels,4-9,5-8,14,Thursday,2022,2022-12-08,20:15:00,SoFi Stadium,"74,738",3:03,Rams (deferred),dome,matrixturf,3:03,,Las Vegas Raiders -6.0,44.5 (under),,Brad Rogers,Carl Paganelli,,Tom Eaton,Greg Steed,Anthony Jeffries,Aaron Santi,Kent Payne,0,0,1,0,1,0,8,0,3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022_14_NYJ_BUF,BUF,NYJ,20,12,Sean McDermott,Robert Saleh,10-3,7-6,14,Sunday,2022,2022-12-11,13:00:00,Highmark Stadium,"70,603",3:06,Jets (deferred),outdoors,a_turf,3:06,"36 degrees, relative humidity 92%, wind 11 mph",Buffalo Bills -10.0,43.0 (under),,Alex Kemp,Mike Morton,,Jeff Bergman,Scott Helverson,Dale Shaw,John Jenkins,Danny Short,0,4,0,0,0,0,6,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022_14_CLE_CIN,CIN,CLE,23,10,Zac Taylor,Kevin Stefanski,9-4,5-8,14,Sunday,2022,2022-12-11,13:00:00,Paycor Stadium,"66,222",3:06,Browns (deferred),outdoors,fieldturf,3:06,"47 degrees, relative humidity 63%, wind 8 mph",Cincinnati Bengals -5.5,46.5 (under),,Jerome Boger,Barry Anderson,,Rusty Baynes,Steve Patrick,Jonah Monroe,Alonzo Ramsey,Frank LeBlanc,0,2,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022_14_HOU_DAL,DAL,HOU,27,23,Mike McCarthy,Lovie Smith,10-3,1-11-1,14,Sunday,2022,2022-12-11,13:00:00,AT&T Stadium,"93,843",3:06,Texans (deferred),retractable roof (closed),matrixturf,3:06,,Dallas Cowboys -17.0,44.0 (over),,John Hussey,Alan Eck,,Carl Johnson,Brad Freeman,Allen Baynes,Jabir Walker,Robin DeLorenzo,0,4,2,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022_14_MIN_DET,DET,MIN,34,23,Dan Campbell,Kevin O'Connell,6-7,10-3,14,Sunday,2022,2022-12-11,13:00:00,Ford Field,"66,374",3:13,Vikings (deferred),dome,fieldturf,3:13,,Detroit Lions -2.0,51.5 (over),,Ron Torbert,Mark Pellis,,Tim Podraza,Tony Josselyn,Keith Washington,Ryan Dickson,Max Causey,0,1,1,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022_14_PHI_NYG,NYG,PHI,22,48,Brian Daboll,Nick Sirianni,7-5-1,12-1,14,Sunday,2022,2022-12-11,13:00:00,MetLife Stadium,"81,506",3:00,Eagles (deferred),outdoors,fieldturf,3:00,"37 degrees, relative humidity 78%, wind 6 mph",Philadelphia Eagles -7.0,45.0 (over),,Clete Blakeman,Tab Slaughter,,Julian Mapp,Perry Paganelli,Lo Van,Terry Brown,Dana McKenzie,1,1,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022_14_BAL_PIT,PIT,BAL,14,16,Mike Tomlin,John Harbaugh,5-8,9-4,14,Sunday,2022,2022-12-11,13:00:00,Acrisure Stadium,"66,326",2:46,Steelers (deferred),outdoors,grass,2:46,"42 degrees, relative humidity 82%, wind 12 mph",Pittsburgh Steelers -1.5,36.5 (under),,Adrian Hill,Roy Ellison,,Kevin Codey,Keith Ferguson,Jim Quirk,Mearl Robinson,David Oliver,1,0,0,0,1,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022_14_JAX_TEN,TEN,JAX,22,36,Mike Vrabel,Doug Pederson,7-6,5-8,14,Sunday,2022,2022-12-11,13:00:00,Nissan Stadium,"68,409",3:13,Jaguars (deferred),outdoors,grass,3:13,"54 degrees, relative humidity 77%, wind 8 mph",Tennessee Titans -3.5,41.0 (over),,Clay Martin,Fred Bryan,,Maia Chaka,Greg Wilson,Dave Hawkshaw,James Coleman,Jerod Phillips,1,3,2,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022_14_KC_DEN,DEN,KC,28,34,Nathaniel Hackett,Andy Reid,3-10,10-3,14,Sunday,2022,2022-12-11,16:20:00,Empower Field at Mile High,"76,072",3:11,Broncos (deferred),outdoors,grass,3:11,"55 degrees, relative humidity 19%, wind 4 mph",Kansas City Chiefs -8.5,44.0 (over),,Craig Wrolstad,Steve Woods,,Tripp Sutter,Grantis Bell,Jeff Lamberth,Jeff Shears,Jim Mello,0,3,1,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022_14_CAR_SEA,SEA,CAR,24,30,Pete Carroll,Steve Wilks,7-6,5-8,14,Sunday,2022,2022-12-11,16:25:00,Lumen Field,"68,672",3:02,Seahawks (deferred),outdoors,fieldturf,3:02,"45 degrees, relative humidity 97%, wind 4 mph",Seattle Seahawks -4.0,44.5 (over),,Bill Vinovich,Alex Moore,,Mark Perlman,Jimmy Russell,Jimmy Buchanan,Joe Blubaugh,Jerry Bergman,0,5,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022_14_TB_SF,SF,TB,35,7,Kyle Shanahan,Todd Bowles,9-4,6-7,14,Sunday,2022,2022-12-11,16:25:00,Levi's Stadium,"71,725",3:08,Buccaneers (deferred),outdoors,grass,3:08,"54 degrees, relative humidity 54%, wind 8 mph",San Francisco 49ers -3.5,37.5 (over),,Brad Allen,Duane Heydt,,Daniel Gallagher,Greg Yette,Boris Cheek,Rick Patterson,Sarah Thomas,0,2,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022_14_MIA_LAC,LAC,MIA,23,17,Brandon Staley,Mike McDaniel,7-6,8-5,14,Sunday,2022,2022-12-11,20:20:00,SoFi Stadium,"70,240",3:06,Chargers (deferred),dome,matrixturf,3:06,,Miami Dolphins -3.0,53.5 (under),,Scott Novak,Ramon George,,Walt Coleman IV,Terrence Miles,David Meslow,Tra Boger,Derick Bowers,0,4,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022_14_NE_ARI,ARI,NE,13,27,Kliff Kingsbury,Bill Belichick,4-9,7-6,14,Monday,2022,2022-12-12,20:15:00,State Farm Stadium,"63,251",3:14,Patriots (deferred),retractable roof (closed),grass,3:14,,New England Patriots -1.5,43.5 (under),,Shawn Smith,Bryan Neale,,Michael Dolce,Dino Paganelli,Clay Reynard,Dyrol Prioleau,Mark Hittner,1,3,2,0,0,1,3,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022_15_SF_SEA,SEA,SF,13,21,Pete Carroll,Kyle Shanahan,7-7,10-4,15,Thursday,2022,2022-12-15,20:15:00,Lumen Field,"68,957",3:01,49ers (deferred),outdoors,fieldturf,3:01,"39 degrees, relative humidity 71%, wind 6 mph",San Francisco 49ers -3.0,43.0 (under),,Alex Kemp,Mike Morton,,Jeff Bergman,Scott Helverson,Dale Shaw,John Jenkins,Danny Short,1,2,1,0,0,0,3,0,0,0,0,0,0,1,2,1,0,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022_15_IND_MIN,MIN,IND,39,36,Kevin O'Connell,Jeff Saturday,11-3,4-9-1,15,Saturday,2022,2022-12-17,13:00:00,U.S. Bank Stadium,"66,801",4:01,Vikings (deferred),dome,sportturf,4:01,,Minnesota Vikings -3.5,47.5 (over),Vikings,Tra Blake,Tony Michalek,,Mark Stewart,Todd Prukop,Don Willard,Tom Hill,Patrick Turner,0,4,1,0,3,1,2,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2022_15_BAL_CLE,CLE,BAL,13,3,Kevin Stefanski,John Harbaugh,6-8,9-5,15,Saturday,2022,2022-12-17,16:30:00,FirstEnergy Stadium,"67,431",2:43,Ravens (deferred),outdoors,grass,2:43,"34 degrees, relative humidity 59%, wind 12 mph",Cleveland Browns -3.0,38.0 (under),,Brad Allen,Duane Heydt,,Daniel Gallagher,Greg Yette,Boris Cheek,Rick Patterson,Sarah Thomas,0,1,2,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022_15_MIA_BUF,BUF,MIA,32,29,Sean McDermott,Mike McDaniel,11-3,8-6,15,Saturday,2022,2022-12-17,20:15:00,Highmark Stadium,"70,794",3:27,Bills (deferred),outdoors,a_turf,3:27,"29 degrees, relative humidity 92%, wind 4 mph",Buffalo Bills -7.0,43.5 (over),,Bill Vinovich,Alex Moore,,Mark Perlman,Jimmy Russell,Jimmy Buchanan,Joe Blubaugh,Jerry Bergman,0,4,2,0,1,0,5,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022_15_PIT_CAR,CAR,PIT,16,24,Steve Wilks,Mike Tomlin,5-9,6-8,15,Sunday,2022,2022-12-18,13:00:00,Bank of America Stadium,"73,548",2:52,Steelers (deferred),outdoors,grass,2:52,"47 degrees, relative humidity 37%, wind 7 mph",Carolina Panthers -2.5,37.5 (over),,Scott Novak,Ramon George,,Walt Coleman IV,Terrence Miles,David Meslow,Tra Boger,Derick Bowers,0,3,1,0,1,0,2,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022_15_PHI_CHI,CHI,PHI,20,25,Matt Eberflus,Nick Sirianni,3-11,13-1,15,Sunday,2022,2022-12-18,13:00:00,Soldier Field,"48,423",3:10,Eagles (deferred),outdoors,grass,3:10,"17 degrees, relative humidity 70%, wind 17 mph",Philadelphia Eagles -8.5,48.5 (under),,Brad Rogers,Carl Paganelli,,Tom Eaton,Greg Steed,Anthony Jeffries,Aaron Santi,Kent Payne,0,2,1,0,0,1,3,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022_15_KC_HOU,HOU,KC,24,30,Lovie Smith,Andy Reid,1-12-1,11-3,15,Sunday,2022,2022-12-18,13:00:00,NRG Stadium,"70,541",3:11,Chiefs (deferred),retractable roof (closed),astroturf,3:11,,Kansas City Chiefs -14.5,48.5 (over),Chiefs,Carl Cheffers,Brandon Cruse,,Jeff Seeman,Matt Edwards,Eugene Hall,Nathan Jones,Mike Carr,0,2,1,1,2,0,4,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022_15_DAL_JAX,JAX,DAL,40,34,Doug Pederson,Mike McCarthy,6-8,10-4,15,Sunday,2022,2022-12-18,13:00:00,TIAA Bank Stadium,"69,050",3:15,Cowboys,outdoors,grass,3:15,"54 degrees, relative humidity 37%, wind 9 mph",Dallas Cowboys -4.0,48.0 (over),Jaguars,Shawn Smith,Bryan Neale,,Michael Dolce,Dino Paganelli,Clay Reynard,Dyrol Prioleau,Mark Hittner,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022_15_ATL_NO,NO,ATL,21,18,Dennis Allen,Arthur Smith,5-9,5-9,15,Sunday,2022,2022-12-18,13:00:00,Caesars Superdome,"70,041",2:52,Falcons (deferred),dome,sportturf,2:52,,New Orleans Saints -4.0,43.5 (under),,Clete Blakeman,Tab Slaughter,,Julian Mapp,Perry Paganelli,Lo Van,Terry Brown,Dana McKenzie,0,3,0,0,0,0,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022_15_DET_NYJ,NYJ,DET,17,20,Robert Saleh,Dan Campbell,7-7,7-7,15,Sunday,2022,2022-12-18,13:00:00,MetLife Stadium,"75,076",3:04,Jets (deferred),outdoors,fieldturf,3:04,"38 degrees, relative humidity 52%, wind 13 mph",New York Jets -1.0,43.5 (under),,Craig Wrolstad,Steve Woods,,Tripp Sutter,Grantis Bell,Jeff Lamberth,Jeff Shears,Jim Mello,0,0,2,0,0,1,6,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022_15_ARI_DEN,DEN,ARI,24,15,Nathaniel Hackett,Kliff Kingsbury,4-10,4-10,15,Sunday,2022,2022-12-18,16:05:00,Empower Field at Mile High,"75,179",2:58,Cardinals,outdoors,grass,2:58,"37 degrees, relative humidity 20%, wind 4 mph",Denver Broncos -1.5,36.5 (over),,Jerome Boger,Barry Anderson,,Rusty Baynes,Steve Patrick,Jonah Monroe,Alonzo Ramsey,Frank LeBlanc,0,0,1,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022_15_NE_LV,LV,NE,30,24,Josh McDaniels,Bill Belichick,6-8,7-7,15,Sunday,2022,2022-12-18,16:05:00,Allegiant Stadium,"62,273",3:19,Patriots (deferred),dome,grass,3:19,,Las Vegas Raiders -1.5,45.0 (over),,Ron Torbert,Mark Pellis,,Tim Podraza,Tony Josselyn,Keith Washington,Ryan Dickson,Max Causey,0,7,0,0,0,3,2,0,1,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022_15_TEN_LAC,LAC,TEN,17,14,Brandon Staley,Mike Vrabel,8-6,7-7,15,Sunday,2022,2022-12-18,16:25:00,SoFi Stadium,"70,240",3:02,Chargers (deferred),dome,matrixturf,3:02,,Los Angeles Chargers -3.0,46.5 (under),,Land Clark,Paul King,,Brian Bolinger,Greg Meyer,Dominique Pender,Michael Banks,Tom Stephan,1,1,1,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022_15_CIN_TB,TB,CIN,23,34,Todd Bowles,Zac Taylor,6-8,10-4,15,Sunday,2022,2022-12-18,16:25:00,Raymond James Stadium,"69,305",3:07,Buccaneers (deferred),outdoors,grass,3:07,"66 degrees, relative humidity 43%, wind 6 mph",Cincinnati Bengals -3.5,45.0 (over),,Adrian Hill,Roy Ellison,,Kevin Codey,Keith Ferguson,Jim Quirk,Mearl Robinson,David Oliver,0,2,1,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2022_15_NYG_WAS,WAS,NYG,12,20,Ron Rivera,Brian Daboll,7-6-1,8-5-1,15,Sunday,2022,2022-12-18,20:15:00,FedExField,"61,917",3:07,Commanders,outdoors,grass,3:07,"35 degrees, relative humidity 47%, wind 13 mph",Washington Commanders -4.5,40.5 (under),,John Hussey,Alan Eck,,Carl Johnson,Brad Freeman,Allen Baynes,Jabir Walker,Robin DeLorenzo,1,3,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022_15_LAR_GB,GB,LAR,24,12,Matt LaFleur,Sean McVay,6-8,4-10,15,Monday,2022,2022-12-19,20:15:00,Lambeau Field,"77,269",2:57,Packers (deferred),outdoors,grass,2:57,"15 degrees, relative humidity 76%, wind 4 mph",Green Bay Packers -7.0,39.5 (under),,Shawn Hochuli,Terry Killens,,Greg Bradley,Rich Martinez,Chad Hill,Anthony Flemming,Patrick Holt,0,2,0,1,2,0,3,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
